Name	ID	Date	Time		Latitude	Longitude		Speed
 TERMINATED - 401773	401773	3/6/2019	02:00		47.626205	07.560697		0.93
TERMINATED - 401770	401770	3/6/2019	03:00		47.628818	07.562215		0
 TERMINATED - 401773	401773	3/6/2019	03:00		47.627372	07.562500		0.56
TERMINATED - 401771	401771	3/6/2019	03:00		47.627742	07.562933		0.19
TERMINATED - 401770	401770	3/6/2019	04:00		47.628627	07.560278		0.56
TERMINATED - 401771	401771	3/6/2019	04:00		47.628970	07.560557		0.37
 TERMINATED - 401773	401773	3/6/2019	04:00		47.628557	07.559587		1.11
 TERMINATED - 401773	401773	3/6/2019	05:00		47.628493	07.560373		0
TERMINATED - 401770	401770	3/6/2019	05:00		47.628450	07.560390		1.11
TERMINATED - 401771	401771	3/6/2019	05:00		47.628403	07.560583		0.19
 TERMINATED - 401773	401773	3/6/2019	06:00		47.628360	07.560498		0.37
TERMINATED - 401771	401771	3/6/2019	06:00		47.628698	07.560492		0.19
TERMINATED - 401767	401767	3/6/2019	06:00		47.629348	07.534578		0
TERMINATED - 401770	401770	3/6/2019	06:00		47.628640	07.560415		0.37
TERMINATED - 401769	401769	3/6/2019	06:00		47.629252	07.534440		0.37
TERMINATED - 401770	401770	3/6/2019	07:00		47.628597	07.560417		0.56
TERMINATED - 401771	401771	3/6/2019	07:00		47.628555	07.560530		1.11
 TERMINATED - 401773	401773	3/6/2019	07:00		47.629187	07.560857		0.37
 TERMINATED - 401773	401773	3/6/2019	08:00		47.628908	07.560567		0.74
TERMINATED - 401770	401770	3/6/2019	08:00		47.628677	07.560392		0.19
TERMINATED - 401771	401771	3/6/2019	08:00		47.628835	07.560368		0.37
TERMINATED - 401770	401770	3/6/2019	09:00		47.627292	07.560783		0.74
TERMINATED - 401771	401771	3/6/2019	09:01		47.626513	07.559843		1.11
 TERMINATED - 401773	401773	3/6/2019	09:01		47.625380	07.558182		0.19
TERMINATED - 401770	401770	3/6/2019	10:00		47.625482	07.561702		0.56
 TERMINATED - 401773	401773	3/6/2019	10:00		47.625265	07.562750		0.19
TERMINATED - 401771	401771	3/6/2019	10:00		47.625520	07.561567		0.56
 TERMINATED - 401773	401773	3/6/2019	11:00		47.626272	07.563017		2.22
TERMINATED - 401771	401771	3/6/2019	11:00		47.626215	07.562932		3.7
 TERMINATED - 401773	401773	3/6/2019	12:00		47.628708	07.560543		0.19
TERMINATED - 401771	401771	3/6/2019	12:00		47.628910	07.560048		1.11
TERMINATED - 401770	401770	3/6/2019	12:00		47.628343	07.560607		0.37
 TERMINATED - 401773	401773	3/6/2019	13:00		47.628703	07.560103		0.37
TERMINATED - 401771	401771	3/6/2019	13:00		47.628538	07.560140		1.67
TERMINATED - 401770	401770	3/6/2019	13:01		47.628430	07.560337		0.19
 TERMINATED - 401773	401773	3/6/2019	14:00		47.628663	07.560748		0.93
TERMINATED - 401770	401770	3/6/2019	14:00		47.628477	07.560463		0
TERMINATED - 401771	401771	3/6/2019	14:00		47.628445	07.560865		0.37
 TERMINATED - 401773	401773	3/6/2019	15:00		47.630833	07.563325		0.74
TERMINATED - 401770	401770	3/6/2019	15:00		47.630467	07.563105		0.56
TERMINATED - 401771	401771	3/6/2019	15:00		47.630888	07.564028		0.56
TERMINATED - 401771	401771	3/6/2019	16:00		47.629493	07.564092		0.19
TERMINATED - 401770	401770	3/6/2019	16:00		47.630445	07.563262		3.15
 TERMINATED - 401773	401773	3/6/2019	16:00		47.630265	07.563423		0.56
TERMINATED - 401771	401771	3/6/2019	17:00		47.631523	07.562997		0.93
TERMINATED - 401770	401770	3/6/2019	17:00		47.630602	07.563328		0.37
 TERMINATED - 401773	401773	3/6/2019	17:00		47.631145	07.563348		0.74
 TERMINATED - 401773	401773	3/6/2019	18:00		47.630748	07.562383		0
TERMINATED - 401770	401770	3/6/2019	18:00		47.632212	07.561033		0.37
TERMINATED - 401771	401771	3/6/2019	18:00		47.630013	07.561203		0.56
 TERMINATED - 401773	401773	3/6/2019	19:00		47.631767	07.564245		0.56
TERMINATED - 401771	401771	3/6/2019	19:00		47.630382	07.563678		0
TERMINATED - 401770	401770	3/6/2019	19:00		47.630867	07.563820		0.37
TERMINATED - 401771	401771	3/6/2019	20:00		47.630397	07.563723		0.37
 TERMINATED - 401773	401773	3/6/2019	20:00		47.630738	07.563500		0.74
TERMINATED - 401770	401770	3/6/2019	20:00		47.629320	07.563882		0.19
 TERMINATED - 401773	401773	3/6/2019	21:00		47.631093	07.562840		0.19
TERMINATED - 401770	401770	3/6/2019	21:00		47.630680	07.563517		0.93
TERMINATED - 401771	401771	3/6/2019	21:00		47.630652	07.563473		0.19
TERMINATED - 401771	401771	3/6/2019	22:00		47.630543	07.563337		0.56
TERMINATED - 401770	401770	3/6/2019	22:00		47.630832	07.563265		0.19
 TERMINATED - 401773	401773	3/6/2019	22:00		47.630677	07.563660		0.37
TERMINATED - 401771	401771	3/6/2019	23:00		47.630328	07.563603		1.3
 TERMINATED - 401773	401773	3/6/2019	23:00		47.630680	07.564422		0.56
TERMINATED - 401770	401770	3/6/2019	23:00		47.630517	07.563507		0
TERMINATED - 401770	401770	3/7/2019	00:00		47.630642	07.563453		0.56
 TERMINATED - 401773	401773	3/7/2019	00:00		47.632462	07.565383		1.11
TERMINATED - 401771	401771	3/7/2019	00:00		47.630568	07.563592		0.37
TERMINATED - 401771	401771	3/7/2019	01:00		47.629447	07.561847		0.19
TERMINATED - 401770	401770	3/7/2019	01:00		47.629473	07.561742		0.37
 TERMINATED - 401773	401773	3/7/2019	01:00		47.629690	07.562698		0.19
TERMINATED - 401770	401770	3/7/2019	02:00		47.628507	07.560392		0.37
TERMINATED - 401771	401771	3/7/2019	02:00		47.628630	07.560410		0.74
 TERMINATED - 401773	401773	3/7/2019	02:00		47.628525	07.560667		0.19
TERMINATED - 401770	401770	3/7/2019	03:00		47.625938	07.561915		0.74
 TERMINATED - 401773	401773	3/7/2019	03:00		47.625213	07.562488		0.19
TERMINATED - 401771	401771	3/7/2019	03:00		47.625437	07.563457		0.19
TERMINATED - 401771	401771	3/7/2019	04:00		47.628615	07.561852		2.96
 TERMINATED - 401773	401773	3/7/2019	04:00		47.628352	07.562012		3.33
TERMINATED - 401770	401770	3/7/2019	04:00		47.628605	07.561125		2.41
TERMINATED - 401770	401770	3/7/2019	05:00		47.630167	07.557253		0.37
 TERMINATED - 401773	401773	3/7/2019	05:00		47.630345	07.557652		0.37
TERMINATED - 401771	401771	3/7/2019	05:00		47.629978	07.556883		0.56
TERMINATED - 401770	401770	3/7/2019	06:00		47.630658	07.556937		0.56
 TERMINATED - 401773	401773	3/7/2019	06:00		47.630277	07.556747		0.19
TERMINATED - 401771	401771	3/7/2019	06:00		47.630748	07.556358		0.74
TERMINATED - 401767	401767	3/7/2019	06:00		47.629525	07.534752		0.37
TERMINATED - 401769	401769	3/7/2019	06:01		47.627520	07.536022		0.37
TERMINATED - 401770	401770	3/7/2019	07:00		47.631045	07.556553		0.37
 TERMINATED - 401773	401773	3/7/2019	07:00		47.630527	07.556138		0
TERMINATED - 401771	401771	3/7/2019	07:00		47.631102	07.556428		0
TERMINATED - 401770	401770	3/7/2019	08:00		47.633720	07.554953		0.93
 TERMINATED - 401773	401773	3/7/2019	08:00		47.631268	07.556500		0.37
TERMINATED - 401771	401771	3/7/2019	08:00		47.630822	07.556180		0.74
TERMINATED - 401771	401771	3/7/2019	09:00		47.630492	07.556052		0.56
TERMINATED - 401770	401770	3/7/2019	09:00		47.629562	07.556827		0.56
 TERMINATED - 401773	401773	3/7/2019	09:00		47.630897	07.556097		0.93
 TERMINATED - 401773	401773	3/7/2019	10:00		47.626052	07.563123		5
TERMINATED - 401771	401771	3/7/2019	10:00		47.625942	07.562732		1.85
TERMINATED - 401770	401770	3/7/2019	10:00		47.625952	07.563063		1.85
 TERMINATED - 401773	401773	3/7/2019	11:01		47.626933	07.561152		0.93
TERMINATED - 401770	401770	3/7/2019	12:00		47.626752	07.560010		0.19
 TERMINATED - 401773	401773	3/7/2019	12:00		47.626462	07.559707		0.93
 TERMINATED - 401773	401773	3/7/2019	13:00		47.629858	07.558217		0.74
TERMINATED - 401770	401770	3/7/2019	13:00		47.628935	07.558973		0.37
TERMINATED - 401770	401770	3/7/2019	14:00		47.631887	07.555322		0
TERMINATED - 401771	401771	3/7/2019	14:00		47.631860	07.554962		0.37
 TERMINATED - 401773	401773	3/7/2019	14:00		47.632400	07.554577		0.74
TERMINATED - 401770	401770	3/7/2019	15:00		47.631697	07.555128		0.37
TERMINATED - 401771	401771	3/7/2019	15:00		47.631713	07.554257		0.74
 TERMINATED - 401773	401773	3/7/2019	15:00		47.631675	07.553802		0.74
TERMINATED - 401770	401770	3/7/2019	16:00		47.632185	07.555497		0.19
 TERMINATED - 401773	401773	3/7/2019	16:00		47.631812	07.555293		0.37
TERMINATED - 401771	401771	3/7/2019	16:00		47.631728	07.555123		0.37
 TERMINATED - 401773	401773	3/7/2019	17:00		47.630795	07.555572		0.93
TERMINATED - 401770	401770	3/7/2019	17:00		47.630737	07.556278		0
TERMINATED - 401771	401771	3/7/2019	17:00		47.630715	07.555553		0.74
TERMINATED - 401771	401771	3/7/2019	18:00		47.627778	07.559362		0.56
TERMINATED - 401770	401770	3/7/2019	18:00		47.627100	07.559892		0.74
 TERMINATED - 401773	401773	3/7/2019	18:00		47.627948	07.558818		0.37
TERMINATED - 401769	401769	3/7/2019	18:01		47.627340	07.535900		0.19
TERMINATED - 401770	401770	3/7/2019	19:00		47.627693	07.559305		0.37
 TERMINATED - 401773	401773	3/7/2019	19:00		47.627150	07.559273		0.74
TERMINATED - 401771	401771	3/7/2019	19:00		47.627040	07.557987		1.67
TERMINATED - 401770	401770	3/7/2019	20:00		47.627433	07.559593		0.56
 TERMINATED - 401773	401773	3/7/2019	20:00		47.627965	07.559282		0.74
TERMINATED - 401771	401771	3/7/2019	20:00		47.628115	07.559837		0.74
TERMINATED - 401770	401770	3/7/2019	21:00		47.627943	07.559170		0
 TERMINATED - 401773	401773	3/7/2019	21:00		47.628008	07.559663		0.37
TERMINATED - 401771	401771	3/7/2019	21:00		47.628003	07.559070		0.19
TERMINATED - 401771	401771	3/7/2019	22:00		47.627958	07.559092		0
TERMINATED - 401770	401770	3/7/2019	22:00		47.628048	07.558922		0.19
 TERMINATED - 401773	401773	3/7/2019	22:00		47.628060	07.559195		0.56
TERMINATED - 401770	401770	3/7/2019	23:00		47.628137	07.558688		0.74
TERMINATED - 401771	401771	3/7/2019	23:00		47.627665	07.559200		0.56
 TERMINATED - 401773	401773	3/7/2019	23:00		47.627983	07.559052		0.19
TERMINATED - 401771	401771	3/8/2019	00:00		47.628012	07.559437		0.19
TERMINATED - 401770	401770	3/8/2019	00:00		47.627377	07.558983		0.74
 TERMINATED - 401773	401773	3/8/2019	00:00		47.627780	07.558647		0.19
TERMINATED - 401770	401770	3/8/2019	01:00		47.626188	07.562368		0.37
TERMINATED - 401771	401771	3/8/2019	01:00		47.626417	07.562782		0.74
 TERMINATED - 401773	401773	3/8/2019	01:00		47.626508	07.562317		0.74
TERMINATED - 401771	401771	3/8/2019	02:00		47.626327	07.561775		0.93
 TERMINATED - 401773	401773	3/8/2019	02:00		47.625463	07.562235		0.56
TERMINATED - 401770	401770	3/8/2019	02:01		47.626392	07.561368		0.56
TERMINATED - 401771	401771	3/8/2019	03:00		47.625650	07.562277		0.19
TERMINATED - 401770	401770	3/8/2019	03:00		47.625845	07.561540		0.19
 TERMINATED - 401773	401773	3/8/2019	03:00		47.625375	07.561480		0.37
TERMINATED - 401771	401771	3/8/2019	04:00		47.625588	07.561492		0.74
 TERMINATED - 401773	401773	3/8/2019	04:00		47.622380	07.561715		0.19
TERMINATED - 401770	401770	3/8/2019	04:00		47.625627	07.561370		0.37
TERMINATED - 401770	401770	3/8/2019	05:00		47.626115	07.561285		0
TERMINATED - 401771	401771	3/8/2019	05:00		47.625495	07.561378		0.19
 TERMINATED - 401773	401773	3/8/2019	05:00		47.625327	07.558880		0.74
TERMINATED - 401771	401771	3/8/2019	06:00		47.628903	07.559920		0.74
TERMINATED - 401770	401770	3/8/2019	06:00		47.628893	07.559528		0.19
TERMINATED - 401767	401767	3/8/2019	06:00		47.629460	07.534638		0
 TERMINATED - 401773	401773	3/8/2019	06:00		47.628803	07.559977		0
TERMINATED - 401769	401769	3/8/2019	06:00		47.629307	07.534413		0
TERMINATED - 401770	401770	3/8/2019	07:00		47.629323	07.559710		1.11
 TERMINATED - 401773	401773	3/8/2019	07:00		47.629155	07.559483		0
TERMINATED - 401771	401771	3/8/2019	07:00		47.629023	07.559578		0.19
 TERMINATED - 401773	401773	3/8/2019	08:00		47.629175	07.559710		0.74
TERMINATED - 401770	401770	3/8/2019	08:00		47.628963	07.559617		0.56
TERMINATED - 401771	401771	3/8/2019	08:00		47.628982	07.558983		0.19
 TERMINATED - 401773	401773	3/8/2019	09:00		47.626592	07.563052		3.52
TERMINATED - 401771	401771	3/8/2019	09:00		47.626765	07.562810		0.37
TERMINATED - 401770	401770	3/8/2019	09:00		47.625920	07.563248		0.56
TERMINATED - 401770	401770	3/8/2019	10:00		47.623545	07.564393		0.56
TERMINATED - 401771	401771	3/8/2019	10:00		47.623712	07.563588		0.74
 TERMINATED - 401773	401773	3/8/2019	10:00		47.623422	07.563952		0.19
 TERMINATED - 401773	401773	3/8/2019	11:00		47.629047	07.560188		1.67
TERMINATED - 401771	401771	3/8/2019	11:00		47.628793	07.559923		1.3
TERMINATED - 401770	401770	3/8/2019	11:00		47.628767	07.560047		0.37
TERMINATED - 401770	401770	3/8/2019	12:00		47.630445	07.557108		1.3
 TERMINATED - 401773	401773	3/8/2019	12:00		47.630058	07.558297		0.19
TERMINATED - 401771	401771	3/8/2019	12:00		47.630425	07.557590		0.37
TERMINATED - 401770	401770	3/8/2019	13:00		47.630865	07.555923		0.19
 TERMINATED - 401773	401773	3/8/2019	13:00		47.630250	07.555767		0.19
TERMINATED - 401771	401771	3/8/2019	13:00		47.631025	07.555803		0.56
TERMINATED - 401771	401771	3/8/2019	14:00		47.631117	07.555817		0.19
 TERMINATED - 401773	401773	3/8/2019	14:00		47.631138	07.555620		0.37
TERMINATED - 401770	401770	3/8/2019	14:00		47.630740	07.556110		0.19
TERMINATED - 401771	401771	3/8/2019	15:00		47.632622	07.554930		0.56
TERMINATED - 401770	401770	3/8/2019	15:00		47.633165	07.555298		0.74
 TERMINATED - 401773	401773	3/8/2019	15:00		47.632112	07.554885		0.37
TERMINATED - 401771	401771	3/8/2019	16:00		47.631413	07.555690		0.19
 TERMINATED - 401773	401773	3/8/2019	16:00		47.631177	07.555580		0.19
TERMINATED - 401770	401770	3/8/2019	16:00		47.631730	07.555515		0.19
 TERMINATED - 401773	401773	3/8/2019	17:00		47.630282	07.557427		0.19
TERMINATED - 401771	401771	3/8/2019	17:00		47.630607	07.557522		0.19
TERMINATED - 401770	401770	3/8/2019	17:00		47.630728	07.557362		0.56
 TERMINATED - 401773	401773	3/8/2019	18:00		47.631088	07.556845		0.74
TERMINATED - 401770	401770	3/8/2019	18:00		47.631293	07.557458		0.93
TERMINATED - 401771	401771	3/8/2019	18:00		47.631080	07.556485		0.74
TERMINATED - 401767	401767	3/8/2019	18:00		47.627950	07.534755		0.56
TERMINATED - 401769	401769	3/8/2019	18:01		47.628022	07.534252		0
TERMINATED - 401770	401770	3/8/2019	19:00		47.629800	07.558303		0.19
 TERMINATED - 401773	401773	3/8/2019	19:00		47.629842	07.557688		0.37
TERMINATED - 401771	401771	3/8/2019	19:00		47.629693	07.557912		0.19
TERMINATED - 401771	401771	3/8/2019	20:00		47.629183	07.558932		0.37
 TERMINATED - 401773	401773	3/8/2019	20:00		47.629190	07.558875		0.56
TERMINATED - 401770	401770	3/8/2019	20:00		47.629442	07.559250		0.19
TERMINATED - 401770	401770	3/8/2019	21:00		47.629428	07.558815		0.74
 TERMINATED - 401773	401773	3/8/2019	21:00		47.629530	07.558973		0
TERMINATED - 401771	401771	3/8/2019	21:00		47.629438	07.558748		0.19
TERMINATED - 401771	401771	3/8/2019	22:00		47.629295	07.558747		0
 TERMINATED - 401773	401773	3/8/2019	22:00		47.629372	07.558778		0.37
TERMINATED - 401770	401770	3/8/2019	22:00		47.629385	07.558945		0.19
TERMINATED - 401770	401770	3/8/2019	23:00		47.629408	07.558847		0.37
TERMINATED - 401771	401771	3/8/2019	23:00		47.629380	07.558900		0.19
 TERMINATED - 401773	401773	3/8/2019	23:00		47.629248	07.558710		0.19
TERMINATED - 401770	401770	3/9/2019	00:00		47.629315	07.558518		0
 TERMINATED - 401773	401773	3/9/2019	00:00		47.629513	07.558727		0.56
TERMINATED - 401771	401771	3/9/2019	00:00		47.630118	07.560140		1.3
TERMINATED - 401771	401771	3/9/2019	01:00		47.629032	07.558380		0.74
 TERMINATED - 401773	401773	3/9/2019	01:00		47.629227	07.559200		0.37
TERMINATED - 401770	401770	3/9/2019	01:00		47.629353	07.557410		0
TERMINATED - 401771	401771	3/9/2019	02:00		47.628178	07.559230		0.37
TERMINATED - 401770	401770	3/9/2019	02:00		47.628102	07.559080		0
 TERMINATED - 401773	401773	3/9/2019	02:00		47.627520	07.559663		0.19
TERMINATED - 401771	401771	3/9/2019	03:00		47.628930	07.559515		0.93
 TERMINATED - 401773	401773	3/9/2019	03:00		47.628938	07.559308		0.19
TERMINATED - 401770	401770	3/9/2019	03:00		47.628530	07.559752		0.19
TERMINATED - 401771	401771	3/9/2019	04:00		47.628760	07.559612		0
 TERMINATED - 401773	401773	3/9/2019	04:00		47.629103	07.559633		0.93
TERMINATED - 401770	401770	3/9/2019	04:00		47.629065	07.559877		0.56
TERMINATED - 401770	401770	3/9/2019	05:00		47.628857	07.559958		0.74
TERMINATED - 401771	401771	3/9/2019	05:00		47.628677	07.559770		0.37
 TERMINATED - 401773	401773	3/9/2019	05:00		47.629000	07.559610		0
 TERMINATED - 401773	401773	3/9/2019	06:00		47.628527	07.560732		0.37
TERMINATED - 401770	401770	3/9/2019	06:00		47.628575	07.560877		0.19
TERMINATED - 401771	401771	3/9/2019	06:00		47.628548	07.561158		0.56
TERMINATED - 401769	401769	3/9/2019	06:01		47.629220	07.534447		0.19
TERMINATED - 401770	401770	3/9/2019	07:00		47.628792	07.560708		0.56
TERMINATED - 401771	401771	3/9/2019	07:00		47.628590	07.560830		0.93
 TERMINATED - 401773	401773	3/9/2019	07:00		47.628490	07.560862		0.37
 TERMINATED - 401773	401773	3/9/2019	08:00		47.628900	07.561975		2.41
TERMINATED - 401771	401771	3/9/2019	08:00		47.628802	07.561625		0.37
TERMINATED - 401770	401770	3/9/2019	08:00		47.628987	07.561632		0.93
TERMINATED - 401770	401770	3/9/2019	09:00		47.626603	07.559893		0.19
TERMINATED - 401771	401771	3/9/2019	09:00		47.626207	07.560383		0.37
 TERMINATED - 401773	401773	3/9/2019	09:01		47.628860	07.560407		0.37
TERMINATED - 401770	401770	3/9/2019	10:00		47.630637	07.563280		0.56
TERMINATED - 401771	401771	3/9/2019	10:00		47.630843	07.562443		0.37
 TERMINATED - 401773	401773	3/9/2019	10:00		47.631318	07.561940		0.74
TERMINATED - 401771	401771	3/9/2019	11:00		47.630647	07.563435		0.56
TERMINATED - 401770	401770	3/9/2019	11:00		47.630718	07.563403		0.19
 TERMINATED - 401773	401773	3/9/2019	11:00		47.630502	07.563343		0.37
 TERMINATED - 401773	401773	3/9/2019	12:00		47.629685	07.561590		2.96
TERMINATED - 401770	401770	3/9/2019	12:00		47.630752	07.561598		3.52
TERMINATED - 401771	401771	3/9/2019	12:00		47.631012	07.561782		0.74
TERMINATED - 401771	401771	3/9/2019	13:00		47.630830	07.557750		0.93
TERMINATED - 401770	401770	3/9/2019	13:00		47.630962	07.558297		0.74
 TERMINATED - 401773	401773	3/9/2019	13:01		47.630768	07.558242		1.48
TERMINATED - 401770	401770	3/9/2019	14:00		47.631737	07.556502		0.37
 TERMINATED - 401773	401773	3/9/2019	14:00		47.632162	07.555515		0.37
TERMINATED - 401771	401771	3/9/2019	14:00		47.631835	07.556045		0.74
TERMINATED - 401771	401771	3/9/2019	15:00		47.630810	07.555418		0.56
 TERMINATED - 401773	401773	3/9/2019	15:00		47.631462	07.555782		0.56
TERMINATED - 401770	401770	3/9/2019	15:00		47.630967	07.555617		0.19
TERMINATED - 401770	401770	3/9/2019	16:00		47.631698	07.554952		0.74
TERMINATED - 401771	401771	3/9/2019	16:00		47.631863	07.554047		1.11
 TERMINATED - 401773	401773	3/9/2019	16:00		47.631762	07.554620		0.37
TERMINATED - 401770	401770	3/9/2019	17:00		47.632072	07.555122		0.19
TERMINATED - 401771	401771	3/9/2019	17:00		47.632218	07.554770		0.56
 TERMINATED - 401773	401773	3/9/2019	17:00		47.632008	07.555307		0.56
TERMINATED - 401771	401771	3/9/2019	18:00		47.631413	07.555610		0.37
 TERMINATED - 401773	401773	3/9/2019	18:00		47.631552	07.555423		0.74
TERMINATED - 401770	401770	3/9/2019	18:00		47.632060	07.555562		1.3
TERMINATED - 401769	401769	3/9/2019	18:00		47.626432	07.537030		0.37
TERMINATED - 401767	401767	3/9/2019	18:01		47.625417	07.538917		0.56
 TERMINATED - 401773	401773	3/9/2019	19:00		47.631832	07.555462		0.19
TERMINATED - 401771	401771	3/9/2019	19:00		47.631568	07.555477		0
TERMINATED - 401770	401770	3/9/2019	19:00		47.631440	07.555417		0.19
TERMINATED - 401771	401771	3/9/2019	20:00		47.631495	07.555440		0.19
 TERMINATED - 401773	401773	3/9/2019	20:00		47.631940	07.555312		0.37
TERMINATED - 401770	401770	3/9/2019	20:00		47.631612	07.555490		0.56
TERMINATED - 401771	401771	3/9/2019	21:00		47.631628	07.555098		0.37
TERMINATED - 401770	401770	3/9/2019	21:00		47.631760	07.555947		1.11
 TERMINATED - 401773	401773	3/9/2019	21:00		47.632347	07.555762		0.56
 TERMINATED - 401773	401773	3/9/2019	22:00		47.631855	07.555245		0.56
TERMINATED - 401770	401770	3/9/2019	22:00		47.631668	07.554942		0.93
TERMINATED - 401771	401771	3/9/2019	23:00		47.626357	07.563662		0.19
 TERMINATED - 401773	401773	3/9/2019	23:00		47.626310	07.562763		0.93
TERMINATED - 401770	401770	3/9/2019	23:00		47.626123	07.563237		1.3
TERMINATED - 401771	401771	3/10/2019	00:00		47.626807	07.561642		0.19
